app_date,cred_score,device_cost,down_payment,payment_type,borrower_age,delinquency_90_days
2020-09-03,720,372.02,38.02,Credit,27,Performing/paid off
2025-06-04,754,920.39,233.54,Cash,26,Performing/paid off
2024-02-16,650,1166.51,213.76,Credit,47,Performing/paid off
2023-11-10,711,1003.74,0.0,Cash,18,Performing/paid off
2022-04-27,584,853.96,4.48,Bank transfer,31,90+ delinquent/default
2023-08-18,795,866.76,152.91,Credit,18,Performing/paid off
2024-01-26,714,848.06,263.34,Credit,18,Performing/paid off
2021-12-29,731,889.56,294.08,Credit,28,Performing/paid off
2023-11-03,641,1052.25,158.84,Cash,37,90+ delinquent/default
2024-01-10,850,987.54,208.18,Credit,35,Performing/paid off
2020-02-18,510,601.56,0.0,Credit,34,90+ delinquent/default
2022-07-01,568,661.25,0.0,Credit,46,Performing/paid off
2020-01-28,770,835.91,74.93,Credit,33,Performing/paid off
2021-11-27,669,997.06,141.31,Credit,49,Performing/paid off
2020-02-10,604,665.8,48.23,Bank transfer,35,90+ delinquent/default
2022-11-16,665,785.77,119.81,Credit,32,Performing/paid off
2024-08-03,640,1141.05,158.95,Credit,39,90+ delinquent/default
2025-05-17,614,1138.89,43.18,Cash,43,Performing/paid off
2022-06-08,737,901.21,311.73,Credit,47,Performing/paid off
2021-12-21,602,761.82,132.42,Credit,18,Performing/paid off
2020-01-05,657,674.53,157.36,Cash,41,Performing/paid off
2023-09-05,810,946.91,318.87,Credit,36,Performing/paid off
2020-01-04,624,709.38,88.52,Cash,40,90+ delinquent/default
2023-06-20,779,545.09,122.75,Credit,34,Performing/paid off
2020-10-10,787,794.58,241.02,Credit,43,Performing/paid off
2025-02-20,667,902.17,216.15,Cash,35,90+ delinquent/default
2020-09-29,681,954.34,234.66,Cash,18,Performing/paid off
2025-01-20,609,1027.34,0.0,Cash,37,90+ delinquent/default
2023-01-09,580,840.38,177.33,Cash,28,90+ delinquent/default
2023-11-21,705,1012.74,110.96,Cash,18,Performing/paid off
2021-10-04,746,1194.27,199.77,Credit,22,Performing/paid off
2022-07-18,634,895.08,98.48,Credit,54,Performing/paid off
2020-10-02,783,927.7,143.31,Credit,40,Performing/paid off
2021-10-04,690,988.45,140.78,Cash,32,90+ delinquent/default
2025-04-24,613,1071.52,0.0,Credit,38,Performing/paid off
2025-07-29,667,1298.45,189.87,Cash,50,Performing/paid off
2020-10-01,686,794.01,90.79,Credit,47,90+ delinquent/default
2023-02-01,653,959.47,75.2,Cash,57,Performing/paid off
2022-02-15,718,958.9,239.71,Cash,28,Performing/paid off
2025-04-28,611,1177.65,152.82,Cash,42,Performing/paid off
2022-06-19,653,956.26,45.57,Credit,30,90+ delinquent/default
2022-02-22,694,915.89,105.31,Credit,34,Performing/paid off
2024-08-17,675,958.6,151.97,Cash,45,Performing/paid off
2020-03-23,612,605.67,3.48,Credit,37,Performing/paid off
2024-08-20,555,1121.43,113.08,Cash,27,90+ delinquent/default
2021-04-15,667,790.73,0.0,Credit,31,Performing/paid off
2022-07-13,675,868.99,80.57,Cash,30,Performing/paid off
2022-03-23,799,1135.29,227.05,Cash,35,Performing/paid off
2021-05-21,727,797.33,195.71,Credit,31,Performing/paid off
2023-05-15,761,920.6,225.64,Bank transfer,36,Performing/paid off
2021-11-14,637,846.52,158.08,Credit,35,90+ delinquent/default
2020-11-03,529,857.68,0.0,Credit,27,90+ delinquent/default
2023-12-04,676,1072.94,63.68,Cash,43,90+ delinquent/default
2022-07-21,678,934.65,101.04,Credit,27,90+ delinquent/default
2023-08-21,632,785.07,129.57,Cash,35,Performing/paid off
2021-01-21,754,690.57,185.66,Credit,31,Performing/paid off
2021-05-12,624,813.98,0.0,Credit,37,Performing/paid off
2023-01-15,721,1128.25,326.79,Cash,30,Performing/paid off
2022-02-09,584,603.57,0.0,Cash,36,90+ delinquent/default
2023-01-06,764,896.39,211.11,Bank transfer,18,Performing/paid off
2023-05-29,659,914.31,316.73,Cash,38,90+ delinquent/default
2025-09-15,613,1338.45,114.9,Bank transfer,48,Performing/paid off
2023-07-31,703,934.3,198.0,Credit,18,90+ delinquent/default
2021-01-03,713,1105.08,200.49,Cash,31,Performing/paid off
2021-01-02,593,1026.59,0.0,Cash,27,90+ delinquent/default
2023-08-20,692,1038.31,100.54,Credit,46,Performing/paid off
2023-04-09,711,1017.73,228.13,Cash,22,Performing/paid off
2024-08-23,672,1306.84,164.46,Cash,27,Performing/paid off
2020-01-12,594,556.04,0.0,Credit,42,90+ delinquent/default
2022-10-27,724,893.01,247.38,Bank transfer,34,Performing/paid off
2025-07-25,690,1139.79,171.79,Cash,38,Performing/paid off
2021-11-27,692,825.46,277.63,Cash,37,90+ delinquent/default
2024-02-28,670,860.72,148.93,Bank transfer,40,Performing/paid off
2020-02-20,744,490.53,170.15,Bank transfer,42,Performing/paid off
2021-03-23,762,847.18,172.44,Credit,26,Performing/paid off
2023-04-23,550,885.28,0.0,Cash,24,Performing/paid off
2023-04-09,631,957.45,102.97,Credit,27,Performing/paid off
2025-03-20,762,926.75,272.06,Credit,50,Performing/paid off
2025-04-04,683,840.05,42.04,Cash,41,90+ delinquent/default
2025-07-12,654,846.1,197.34,Cash,46,Performing/paid off
2021-07-13,701,719.12,116.33,Cash,42,Performing/paid off
2022-06-09,704,1075.02,137.63,Bank transfer,32,Performing/paid off
2024-09-11,678,1069.81,152.61,Credit,32,Performing/paid off
2025-07-11,591,982.31,165.93,Bank transfer,29,Performing/paid off
2023-08-22,740,1071.79,163.15,Credit,38,Performing/paid off
2021-04-12,661,1072.5,247.13,Credit,26,Performing/paid off
2020-10-29,643,674.11,53.24,Credit,32,Performing/paid off
2020-12-30,684,722.95,8.55,Cash,48,Performing/paid off
2024-08-31,632,814.83,156.57,Credit,47,Performing/paid off
2020-05-25,685,822.34,95.75,Credit,37,Performing/paid off
2023-10-15,566,1314.11,0.0,Cash,52,Performing/paid off
2025-03-24,585,933.6,42.56,Bank transfer,29,90+ delinquent/default
2023-01-13,583,688.49,185.14,Credit,22,Performing/paid off
2024-07-11,667,1161.99,181.0,Cash,31,Performing/paid off
2021-08-27,564,878.19,4.7,Cash,63,Performing/paid off
2022-02-02,540,408.98,13.33,Cash,33,Performing/paid off
2023-05-10,705,1076.72,244.26,Credit,37,Performing/paid off
2021-12-12,765,1059.05,199.89,Cash,42,Performing/paid off
2025-07-23,643,1098.09,133.07,Credit,35,Performing/paid off
2025-01-27,692,857.61,172.49,Credit,30,Performing/paid off
2020-05-14,707,873.23,177.04,Cash,35,Performing/paid off
2021-06-07,704,792.58,210.19,Cash,27,90+ delinquent/default
2021-03-02,683,879.07,16.97,Cash,27,Performing/paid off
2024-05-24,679,1093.31,288.45,Cash,25,Performing/paid off
2021-02-22,722,936.53,293.46,Credit,31,Performing/paid off
2022-01-29,765,922.41,252.79,Credit,39,Performing/paid off
2023-02-11,698,840.38,155.76,Credit,23,Performing/paid off
2025-09-02,678,937.24,207.29,Cash,36,Performing/paid off
2023-06-15,626,983.08,140.61,Credit,49,Performing/paid off
2023-01-19,681,1191.46,163.54,Credit,35,Performing/paid off
2023-06-16,690,781.83,154.26,Credit,34,Performing/paid off
2022-06-27,824,865.55,266.4,Credit,22,Performing/paid off
2021-12-13,649,1010.25,119.01,Credit,21,90+ delinquent/default
2024-08-09,726,1025.36,71.53,Credit,26,Performing/paid off
2025-02-14,653,1092.45,176.27,Cash,39,Performing/paid off
2024-01-19,576,814.44,8.35,Cash,42,90+ delinquent/default
2024-06-22,837,1029.37,297.91,Credit,22,Performing/paid off
2020-04-13,508,841.79,72.92,Cash,44,90+ delinquent/default
2020-01-07,651,672.55,40.99,Credit,24,Performing/paid off
2024-09-10,796,810.78,281.24,Credit,42,Performing/paid off
2025-02-24,634,990.25,171.18,Cash,45,Performing/paid off
2022-09-06,683,974.39,29.67,Bank transfer,32,Performing/paid off
2020-06-11,612,738.54,123.09,Credit,35,Performing/paid off
2020-03-30,839,632.01,335.43,Credit,27,Performing/paid off
2025-06-18,686,1120.81,280.95,Cash,29,Performing/paid off
2024-10-29,679,1199.69,166.19,Credit,46,Performing/paid off
2022-09-17,446,892.79,0.0,Bank transfer,31,90+ delinquent/default
2022-05-30,624,781.17,37.08,Bank transfer,23,Performing/paid off
2020-09-02,653,1033.83,68.85,Credit,46,Performing/paid off
2024-05-25,629,865.71,15.15,Credit,39,Performing/paid off
2022-03-10,699,824.01,142.52,Bank transfer,36,Performing/paid off
2023-05-18,723,976.86,92.14,Credit,46,Performing/paid off
2020-11-23,622,893.16,164.89,Credit,18,Performing/paid off
2025-04-21,679,1221.77,168.45,Credit,35,Performing/paid off
2022-05-15,653,994.97,171.21,Cash,43,90+ delinquent/default
2024-05-21,694,1219.35,123.6,Cash,33,Performing/paid off
2024-07-08,724,873.2,57.03,Credit,35,Performing/paid off
2022-07-05,778,1012.66,223.94,Credit,18,90+ delinquent/default
2021-02-16,600,700.08,50.34,Cash,18,Performing/paid off
2021-02-28,573,882.79,61.42,Credit,45,Performing/paid off
2021-05-28,560,1162.2,243.69,Credit,19,90+ delinquent/default
2024-02-13,680,1032.32,167.35,Credit,18,Performing/paid off
2022-02-14,628,918.48,120.61,Credit,37,Performing/paid off
2020-08-16,692,326.54,201.42,Cash,27,Performing/paid off
2024-06-12,557,808.16,116.38,Credit,29,90+ delinquent/default
2020-11-16,605,895.76,52.8,Cash,33,Performing/paid off
2023-05-03,675,1038.46,104.74,Cash,24,Performing/paid off
2024-07-02,623,954.68,188.18,Credit,34,Performing/paid off
2021-03-19,585,640.6,130.43,Cash,40,Performing/paid off
2024-02-09,837,989.9,136.24,Credit,39,Performing/paid off
2021-04-22,668,835.5,93.98,Cash,30,Performing/paid off
2020-07-01,666,869.34,130.16,Cash,35,Performing/paid off
2022-06-23,624,814.91,63.12,Credit,43,Performing/paid off
2021-02-15,670,605.67,107.12,Credit,35,90+ delinquent/default
2020-03-17,677,862.73,105.24,Credit,33,90+ delinquent/default
2020-08-01,767,846.79,232.15,Credit,33,Performing/paid off
2021-01-21,717,650.22,117.03,Credit,18,Performing/paid off
2023-03-24,657,1186.75,255.62,Credit,34,Performing/paid off
2021-08-23,627,948.75,22.64,Credit,38,Performing/paid off
2025-09-25,607,1080.58,195.99,Cash,32,Performing/paid off
2023-05-30,616,1021.78,7.53,Bank transfer,38,90+ delinquent/default
2024-08-08,807,1281.64,262.36,Bank transfer,18,Performing/paid off
2024-09-07,807,883.96,124.38,Bank transfer,49,Performing/paid off
2025-05-21,547,1183.85,31.5,Bank transfer,27,Performing/paid off
2021-01-05,764,1112.23,138.25,Credit,42,Performing/paid off
2025-06-08,696,1087.51,254.54,Credit,32,Performing/paid off
2021-05-01,710,1128.01,96.19,Credit,27,Performing/paid off
2024-04-08,617,1226.97,202.05,Credit,38,Performing/paid off
2023-02-24,668,906.14,154.96,Credit,32,Performing/paid off
2021-04-11,594,772.12,47.31,Credit,26,Performing/paid off
2020-05-13,589,792.82,110.51,Bank transfer,18,Performing/paid off
2023-10-27,778,834.04,88.19,Credit,44,Performing/paid off
2024-08-28,660,1198.64,217.44,Bank transfer,18,90+ delinquent/default
2022-03-17,626,882.29,101.79,Cash,43,90+ delinquent/default
2024-05-18,572,769.48,187.63,Cash,39,Performing/paid off
2023-07-10,696,1011.17,152.06,Credit,27,90+ delinquent/default
2024-09-17,643,1124.31,108.46,Cash,37,90+ delinquent/default
2022-10-09,707,979.59,191.27,Credit,42,Performing/paid off
2022-09-20,680,726.01,28.49,Credit,54,90+ delinquent/default
2024-08-20,597,1088.16,177.62,Credit,30,Performing/paid off
2021-08-29,702,1077.7,245.23,Cash,34,Performing/paid off
2022-11-04,669,1114.34,217.96,Credit,53,Performing/paid off
2023-04-24,759,998.91,202.15,Credit,22,Performing/paid off
2025-06-30,646,956.4,143.34,Credit,25,Performing/paid off
2021-06-06,644,978.1,150.84,Cash,38,90+ delinquent/default
2025-04-29,642,1069.5,230.75,Cash,38,Performing/paid off
2023-08-14,696,930.83,243.13,Credit,36,Performing/paid off
2024-11-14,623,983.75,50.91,Credit,55,90+ delinquent/default
2020-08-31,775,839.92,224.34,Credit,36,90+ delinquent/default
2021-03-02,517,809.94,0.0,Cash,31,Performing/paid off
2022-05-28,624,924.31,132.6,Credit,35,Performing/paid off
2024-12-18,659,1084.89,0.0,Cash,51,90+ delinquent/default
2022-10-29,766,974.62,285.38,Credit,28,Performing/paid off
2022-09-11,735,1036.16,192.12,Bank transfer,49,90+ delinquent/default
2020-09-28,579,1075.12,152.1,Cash,23,Performing/paid off
2023-09-12,740,872.15,86.67,Credit,42,Performing/paid off
2020-12-09,693,844.17,158.33,Cash,25,Performing/paid off
2025-05-09,645,1176.66,152.02,Cash,36,Performing/paid off
2020-09-27,677,907.31,243.9,Cash,43,90+ delinquent/default
2023-09-23,680,671.51,119.49,Cash,19,Performing/paid off
2021-11-23,687,817.86,261.13,Cash,50,90+ delinquent/default
2024-01-25,663,1071.44,259.72,Bank transfer,50,Performing/paid off
2024-11-01,590,1043.8,0.0,Cash,24,90+ delinquent/default
2025-08-22,567,1048.17,100.74,Credit,48,Performing/paid off
2025-04-20,788,1090.87,176.59,Credit,33,Performing/paid off
2022-11-06,785,875.27,308.71,Credit,24,Performing/paid off
2025-04-10,707,1083.71,118.32,Credit,30,Performing/paid off
2021-05-20,682,951.88,170.01,Credit,26,90+ delinquent/default
2022-10-02,606,752.59,154.77,Credit,45,90+ delinquent/default
2022-07-15,645,533.63,7.08,Cash,42,90+ delinquent/default
2021-09-27,628,651.72,11.69,Bank transfer,34,90+ delinquent/default
2020-09-20,625,628.42,0.0,Credit,28,90+ delinquent/default
2020-06-25,633,775.78,50.16,Cash,23,Performing/paid off
2024-07-14,637,1063.37,64.31,Credit,45,Performing/paid off
2023-04-23,649,749.76,190.17,Cash,33,Performing/paid off
2020-08-04,612,901.01,134.35,Credit,36,Performing/paid off
2025-02-28,511,1030.17,67.88,Cash,18,90+ delinquent/default
2025-09-12,631,1245.92,145.47,Credit,29,Performing/paid off
2021-02-11,714,927.15,86.85,Credit,46,Performing/paid off
2020-06-01,835,888.37,410.23,Cash,25,Performing/paid off
2021-02-18,696,838.41,269.03,Credit,29,90+ delinquent/default
2024-06-25,635,952.84,257.37,Credit,35,Performing/paid off
2020-04-19,592,729.88,127.33,Cash,35,Performing/paid off
2020-03-15,649,1230.59,6.75,Credit,18,Performing/paid off
2021-10-22,703,956.95,219.45,Bank transfer,26,Performing/paid off
2025-03-22,787,1014.4,240.61,Credit,54,Performing/paid off
2020-12-24,682,1008.88,256.43,Bank transfer,40,Performing/paid off
2020-05-11,560,1066.2,93.68,Cash,48,90+ delinquent/default
2023-09-16,694,875.63,225.91,Credit,27,Performing/paid off
2020-07-16,610,641.79,43.52,Credit,33,Performing/paid off
2024-06-02,715,619.42,171.56,Credit,28,Performing/paid off
2023-08-26,527,1136.9,0.0,Cash,52,90+ delinquent/default
2020-09-27,589,609.62,103.8,Cash,32,Performing/paid off
2024-06-21,669,793.09,0.0,Credit,30,Performing/paid off
2023-03-21,747,553.71,91.15,Credit,34,Performing/paid off
2024-10-14,713,1036.26,0.0,Cash,29,Performing/paid off
2020-04-15,641,1094.0,58.16,Credit,27,Performing/paid off
2024-01-21,663,614.2,0.0,Credit,35,Performing/paid off
2020-04-03,555,994.64,0.0,Cash,39,Performing/paid off
2023-02-05,702,1180.2,298.51,Cash,29,Performing/paid off
2022-03-14,651,772.31,50.48,Credit,39,90+ delinquent/default
2023-04-30,602,1243.23,124.9,Bank transfer,46,Performing/paid off
2022-11-07,723,1017.91,235.07,Credit,55,Performing/paid off
2023-10-21,627,1003.15,95.31,Credit,28,90+ delinquent/default
2023-09-15,576,1017.99,191.72,Bank transfer,18,Performing/paid off
2020-08-28,694,971.93,192.54,Cash,18,Performing/paid off
2023-04-16,685,845.11,189.54,Cash,52,Performing/paid off
2023-08-16,605,660.01,99.06,Credit,25,Performing/paid off
2024-05-31,679,1102.24,133.71,Credit,42,90+ delinquent/default
2021-10-29,737,716.06,196.6,Credit,18,Performing/paid off
2021-03-22,637,1222.45,85.47,Credit,40,Performing/paid off
2022-09-09,768,900.57,211.93,Credit,36,Performing/paid off
2024-09-13,671,959.85,147.91,Cash,46,Performing/paid off
2021-03-22,590,900.73,118.13,Credit,23,90+ delinquent/default
2022-05-11,794,1028.07,244.99,Cash,44,Performing/paid off
2022-04-19,602,853.68,0.0,Credit,48,90+ delinquent/default
2020-05-13,703,726.02,250.53,Bank transfer,22,90+ delinquent/default
2021-01-01,666,716.11,0.0,Credit,37,Performing/paid off
2020-07-30,744,845.07,150.01,Cash,39,Performing/paid off
2022-06-14,721,882.87,163.08,Credit,39,90+ delinquent/default
2022-10-13,786,1278.65,198.48,Credit,18,Performing/paid off
2025-06-16,652,811.76,141.53,Credit,31,Performing/paid off
2023-08-26,667,941.05,165.36,Credit,44,90+ delinquent/default
2020-09-09,718,838.22,7.82,Credit,31,Performing/paid off
2023-07-08,558,1506.13,201.47,Bank transfer,33,Performing/paid off
2024-02-07,711,985.13,284.48,Cash,29,Performing/paid off
2022-02-12,714,893.79,128.22,Credit,36,Performing/paid off
2023-01-10,602,1327.62,122.55,Credit,45,Performing/paid off
2022-08-15,718,961.53,154.04,Credit,23,90+ delinquent/default
2024-12-14,729,1231.67,164.29,Credit,23,Performing/paid off
2024-08-21,575,1069.23,114.87,Bank transfer,39,90+ delinquent/default
2020-04-12,634,846.18,120.07,Credit,25,90+ delinquent/default
2022-10-03,665,1051.07,0.0,Cash,41,Performing/paid off
2020-01-19,662,771.37,29.86,Cash,19,Performing/paid off
2025-06-03,612,1187.04,205.47,Cash,41,Performing/paid off
2022-03-08,599,823.26,156.43,Cash,28,Performing/paid off
2022-05-16,735,981.26,142.21,Cash,30,Performing/paid off
2023-03-02,718,958.41,253.47,Bank transfer,31,Performing/paid off
2021-03-28,706,702.67,21.8,Credit,46,Performing/paid off
2022-10-04,682,1013.88,151.29,Credit,19,Performing/paid off
2024-11-10,617,961.24,220.86,Bank transfer,50,Performing/paid off
2022-11-12,669,889.39,89.28,Credit,42,Performing/paid off
2025-06-26,653,1307.0,83.24,Credit,22,Performing/paid off
2025-02-23,737,1091.34,264.37,Credit,48,90+ delinquent/default
2025-07-27,657,1070.11,86.74,Credit,40,Performing/paid off
2022-09-03,745,871.98,198.52,Credit,45,Performing/paid off
2020-07-30,642,991.63,57.77,Credit,42,Performing/paid off
2025-01-18,586,1220.65,1.96,Cash,39,Performing/paid off
2023-09-28,625,807.87,3.68,Cash,23,Performing/paid off
2025-04-02,637,1168.52,89.31,Credit,20,Performing/paid off
2021-08-25,709,1123.58,142.95,Credit,18,90+ delinquent/default
2025-01-31,673,1022.91,211.81,Credit,43,Performing/paid off
2025-03-16,771,1217.86,282.42,Credit,28,90+ delinquent/default
2024-03-29,703,1181.48,203.45,Bank transfer,35,Performing/paid off
2022-06-24,700,617.62,118.6,Cash,18,Performing/paid off
2021-01-02,497,726.2,42.01,Cash,24,Performing/paid off
2021-01-15,580,857.62,0.0,Cash,30,90+ delinquent/default
2025-02-26,657,1234.99,208.17,Cash,45,Performing/paid off
2020-09-07,723,773.0,125.82,Cash,31,Performing/paid off
2022-06-07,574,813.18,85.32,Bank transfer,42,Performing/paid off
2023-12-14,610,1337.09,170.82,Cash,55,Performing/paid off
2024-08-18,675,823.94,148.11,Credit,39,Performing/paid off
2022-02-07,736,840.65,348.32,Credit,25,90+ delinquent/default
2022-01-20,593,915.74,76.73,Credit,30,Performing/paid off
2021-06-28,623,1152.84,163.45,Cash,32,90+ delinquent/default
2021-03-23,774,731.7,262.62,Cash,38,Performing/paid off
2022-05-17,692,817.7,164.95,Credit,40,Performing/paid off
2020-11-05,653,1011.08,31.94,Credit,27,90+ delinquent/default
2021-08-21,736,840.84,156.52,Credit,30,90+ delinquent/default
2021-07-27,658,1019.3,245.4,Credit,40,Performing/paid off
2020-11-07,731,774.23,191.6,Credit,36,Performing/paid off
2024-05-18,674,1106.49,111.98,Cash,33,90+ delinquent/default
2021-07-14,619,860.77,0.0,Credit,25,Performing/paid off
2020-12-21,698,1304.62,245.15,Cash,29,Performing/paid off
2021-07-25,668,1050.09,155.97,Credit,22,Performing/paid off
2022-10-17,728,820.18,218.22,Credit,18,Performing/paid off
2022-10-20,712,861.41,172.23,Credit,27,Performing/paid off
2022-11-02,563,1241.99,0.0,Cash,40,Performing/paid off
2024-10-05,727,922.88,193.28,Bank transfer,43,Performing/paid off
2020-05-20,654,829.37,196.84,Credit,50,Performing/paid off
2020-10-18,736,860.88,107.97,Credit,46,90+ delinquent/default
2020-09-27,677,851.01,0.0,Bank transfer,33,Performing/paid off
2022-04-30,694,921.02,109.44,Credit,48,Performing/paid off
